"GEO_ID","NAME","P15_001N","P15_002N","P15_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Under 18 years"," !!Total:!!18 years and over",
"1500000US481130153042","Block Group 2; Census Tract 153.04; Dallas County; Texas","2524","755","1769",
"1500000US481130153051","Block Group 1; Census Tract 153.05; Dallas County; Texas","1714","456","1258",
"1500000US481130153052","Block Group 2; Census Tract 153.05; Dallas County; Texas","1481","412","1069",
"1500000US481130153053","Block Group 3; Census Tract 153.05; Dallas County; Texas","1261","329","932",
"1500000US481130153061","Block Group 1; Census Tract 153.06; Dallas County; Texas","2506","634","1872",
"1500000US481130153062","Block Group 2; Census Tract 153.06; Dallas County; Texas","1459","382","1077",
"1500000US481130153063","Block Group 3; Census Tract 153.06; Dallas County; Texas","1594","409","1185",
"1500000US481130154031","Block Group 1; Census Tract 154.03; Dallas County; Texas","1545","451","1094",
"1500000US481130154032","Block Group 2; Census Tract 154.03; Dallas County; Texas","2006","516","1490",
"1500000US481130154041","Block Group 1; Census Tract 154.04; Dallas County; Texas","2744","919","1825",
"1500000US481130154042","Block Group 2; Census Tract 154.04; Dallas County; Texas","1702","526","1176",
"1500000US481130154051","Block Group 1; Census Tract 154.05; Dallas County; Texas","1640","341","1299",
"1500000US481130154052","Block Group 2; Census Tract 154.05; Dallas County; Texas","672","156","516",
"1500000US481130154061","Block Group 1; Census Tract 154.06; Dallas County; Texas","1252","217","1035",
"1500000US481130154062","Block Group 2; Census Tract 154.06; Dallas County; Texas","764","128","636",
"1500000US481130154063","Block Group 3; Census Tract 154.06; Dallas County; Texas","1487","276","1211",
"1500000US481130155001","Block Group 1; Census Tract 155; Dallas County; Texas","1154","327","827",
"1500000US481130155002","Block Group 2; Census Tract 155; Dallas County; Texas","2443","715","1728",
"1500000US481130156001","Block Group 1; Census Tract 156; Dallas County; Texas","1927","546","1381",
"1500000US481130156002","Block Group 2; Census Tract 156; Dallas County; Texas","1377","404","973",
"1500000US481130156003","Block Group 3; Census Tract 156; Dallas County; Texas","1712","560","1152",
"1500000US481130157001","Block Group 1; Census Tract 157; Dallas County; Texas","1384","422","962",
"1500000US481130157002","Block Group 2; Census Tract 157; Dallas County; Texas","1115","336","779",
"1500000US481130159001","Block Group 1; Census Tract 159; Dallas County; Texas","2170","548","1622",
"1500000US481130159002","Block Group 2; Census Tract 159; Dallas County; Texas","23","9","14",
"1500000US481130159003","Block Group 3; Census Tract 159; Dallas County; Texas","1316","508","808",
"1500000US481130160011","Block Group 1; Census Tract 160.01; Dallas County; Texas","1371","412","959",
"1500000US481130160012","Block Group 2; Census Tract 160.01; Dallas County; Texas","1614","502","1112",
"1500000US481130160013","Block Group 3; Census Tract 160.01; Dallas County; Texas","1639","511","1128",
"1500000US481130160021","Block Group 1; Census Tract 160.02; Dallas County; Texas","1201","388","813",
"1500000US481130160022","Block Group 2; Census Tract 160.02; Dallas County; Texas","1725","510","1215",
"1500000US481130161001","Block Group 1; Census Tract 161; Dallas County; Texas","1661","512","1149",
"1500000US481130161002","Block Group 2; Census Tract 161; Dallas County; Texas","0","0","0",
"1500000US481130161003","Block Group 3; Census Tract 161; Dallas County; Texas","930","153","777",
"1500000US481130161004","Block Group 4; Census Tract 161; Dallas County; Texas","1258","386","872",
"1500000US481130161005","Block Group 5; Census Tract 161; Dallas County; Texas","0","0","0",
"1500000US481130162011","Block Group 1; Census Tract 162.01; Dallas County; Texas","2517","727","1790",
"1500000US481130162012","Block Group 2; Census Tract 162.01; Dallas County; Texas","2032","670","1362",
"1500000US481130162031","Block Group 1; Census Tract 162.03; Dallas County; Texas","1000","351","649",
"1500000US481130162032","Block Group 2; Census Tract 162.03; Dallas County; Texas","1189","442","747",
"1500000US481130162041","Block Group 1; Census Tract 162.04; Dallas County; Texas","1333","363","970",
"1500000US481130162042","Block Group 2; Census Tract 162.04; Dallas County; Texas","1287","320","967",
"1500000US481130162043","Block Group 3; Census Tract 162.04; Dallas County; Texas","1536","430","1106",
"1500000US481130163011","Block Group 1; Census Tract 163.01; Dallas County; Texas","2047","559","1488",
"1500000US481130163012","Block Group 2; Census Tract 163.01; Dallas County; Texas","3200","905","2295",
"1500000US481130163013","Block Group 3; Census Tract 163.01; Dallas County; Texas","1554","410","1144",
"1500000US481130163021","Block Group 1; Census Tract 163.02; Dallas County; Texas","2123","639","1484",
"1500000US481130164061","Block Group 1; Census Tract 164.06; Dallas County; Texas","1669","487","1182",
"1500000US481130164062","Block Group 2; Census Tract 164.06; Dallas County; Texas","1251","311","940",
"1500000US481130164063","Block Group 3; Census Tract 164.06; Dallas County; Texas","1999","655","1344",
"1500000US481130164071","Block Group 1; Census Tract 164.07; Dallas County; Texas","2242","643","1599",
"1500000US481130164072","Block Group 2; Census Tract 164.07; Dallas County; Texas","2063","611","1452",
"1500000US481130164073","Block Group 3; Census Tract 164.07; Dallas County; Texas","1205","321","884",
"1500000US481130164074","Block Group 4; Census Tract 164.07; Dallas County; Texas","1286","371","915",
"1500000US481130164091","Block Group 1; Census Tract 164.09; Dallas County; Texas","1964","404","1560",
"1500000US481130164092","Block Group 2; Census Tract 164.09; Dallas County; Texas","1884","411","1473",
"1500000US481130164101","Block Group 1; Census Tract 164.10; Dallas County; Texas","1264","291","973",
"1500000US481130164102","Block Group 2; Census Tract 164.10; Dallas County; Texas","1711","467","1244",
"1500000US481130164103","Block Group 3; Census Tract 164.10; Dallas County; Texas","1275","291","984",
"1500000US481130164121","Block Group 1; Census Tract 164.12; Dallas County; Texas","2366","621","1745",
"1500000US481130164122","Block Group 2; Census Tract 164.12; Dallas County; Texas","2109","465","1644",
"1500000US481130164141","Block Group 1; Census Tract 164.14; Dallas County; Texas","2163","563","1600",
"1500000US481130164151","Block Group 1; Census Tract 164.15; Dallas County; Texas","2674","674","2000",
"1500000US481130164152","Block Group 2; Census Tract 164.15; Dallas County; Texas","2161","572","1589",
"1500000US481130164161","Block Group 1; Census Tract 164.16; Dallas County; Texas","3116","893","2223",
"1500000US481130164171","Block Group 1; Census Tract 164.17; Dallas County; Texas","2539","657","1882",
"1500000US481130164172","Block Group 2; Census Tract 164.17; Dallas County; Texas","2042","513","1529",
"1500000US481130164173","Block Group 3; Census Tract 164.17; Dallas County; Texas","1608","454","1154",
"1500000US481130164181","Block Group 1; Census Tract 164.18; Dallas County; Texas","2402","681","1721",
"1500000US481130164182","Block Group 2; Census Tract 164.18; Dallas County; Texas","2315","514","1801",
"1500000US481130164191","Block Group 1; Census Tract 164.19; Dallas County; Texas","2671","683","1988",
"1500000US481130164192","Block Group 2; Census Tract 164.19; Dallas County; Texas","2849","814","2035",
"1500000US481130164201","Block Group 1; Census Tract 164.20; Dallas County; Texas","1702","486","1216",
"1500000US481130164202","Block Group 2; Census Tract 164.20; Dallas County; Texas","1458","356","1102",
"1500000US481130164211","Block Group 1; Census Tract 164.21; Dallas County; Texas","2325","526","1799",
"1500000US481130164212","Block Group 2; Census Tract 164.21; Dallas County; Texas","1498","434","1064",
"1500000US481130165111","Block Group 1; Census Tract 165.11; Dallas County; Texas","1888","486","1402",
"1500000US481130165112","Block Group 2; Census Tract 165.11; Dallas County; Texas","2447","669","1778",
"1500000US481130165131","Block Group 1; Census Tract 165.13; Dallas County; Texas","1142","230","912",
"1500000US481130165132","Block Group 2; Census Tract 165.13; Dallas County; Texas","1279","245","1034",
"1500000US481130165133","Block Group 3; Census Tract 165.13; Dallas County; Texas","1264","184","1080",
"1500000US481130165134","Block Group 4; Census Tract 165.13; Dallas County; Texas","1590","378","1212",
"1500000US481130165161","Block Group 1; Census Tract 165.16; Dallas County; Texas","2028","576","1452",
"1500000US481130165162","Block Group 2; Census Tract 165.16; Dallas County; Texas","1328","344","984",
"1500000US481130165163","Block Group 3; Census Tract 165.16; Dallas County; Texas","2145","576","1569",
"1500000US481130165171","Block Group 1; Census Tract 165.17; Dallas County; Texas","1296","352","944",
"1500000US481130165172","Block Group 2; Census Tract 165.17; Dallas County; Texas","1509","462","1047",
"1500000US481130165173","Block Group 3; Census Tract 165.17; Dallas County; Texas","1797","429","1368",
"1500000US481130165181","Block Group 1; Census Tract 165.18; Dallas County; Texas","1706","496","1210",
"1500000US481130165182","Block Group 2; Census Tract 165.18; Dallas County; Texas","1746","609","1137",
"1500000US481130165183","Block Group 3; Census Tract 165.18; Dallas County; Texas","1833","491","1342",
"1500000US481130165191","Block Group 1; Census Tract 165.19; Dallas County; Texas","1209","297","912",
"1500000US481130165192","Block Group 2; Census Tract 165.19; Dallas County; Texas","1277","306","971",
"1500000US481130165211","Block Group 1; Census Tract 165.21; Dallas County; Texas","2803","806","1997",
"1500000US481130165212","Block Group 2; Census Tract 165.21; Dallas County; Texas","3183","904","2279",
"1500000US481130165221","Block Group 1; Census Tract 165.22; Dallas County; Texas","2343","577","1766",
"1500000US481130165222","Block Group 2; Census Tract 165.22; Dallas County; Texas","1289","268","1021",
"1500000US481130165241","Block Group 1; Census Tract 165.24; Dallas County; Texas","1216","221","995",
"1500000US481130165242","Block Group 2; Census Tract 165.24; Dallas County; Texas","1861","367","1494",
"1500000US481130165251","Block Group 1; Census Tract 165.25; Dallas County; Texas","2452","488","1964",
"1500000US481130165261","Block Group 1; Census Tract 165.26; Dallas County; Texas","2092","583","1509",
"1500000US481130165262","Block Group 2; Census Tract 165.26; Dallas County; Texas","1609","412","1197",
"1500000US481130165271","Block Group 1; Census Tract 165.27; Dallas County; Texas","1766","483","1283",
"1500000US481130165272","Block Group 2; Census Tract 165.27; Dallas County; Texas","1010","295","715",
"1500000US481130165273","Block Group 3; Census Tract 165.27; Dallas County; Texas","1550","421","1129",
"1500000US481130165281","Block Group 1; Census Tract 165.28; Dallas County; Texas","1525","421","1104",
"1500000US481130165282","Block Group 2; Census Tract 165.28; Dallas County; Texas","1606","448","1158",
"1500000US481130165283","Block Group 3; Census Tract 165.28; Dallas County; Texas","1762","416","1346",
"1500000US481130165291","Block Group 1; Census Tract 165.29; Dallas County; Texas","1446","352","1094",
"1500000US481130165292","Block Group 2; Census Tract 165.29; Dallas County; Texas","1928","480","1448",
"1500000US481130165301","Block Group 1; Census Tract 165.30; Dallas County; Texas","1897","444","1453",
"1500000US481130165302","Block Group 2; Census Tract 165.30; Dallas County; Texas","2379","577","1802",
"1500000US481130165311","Block Group 1; Census Tract 165.31; Dallas County; Texas","1574","496","1078",
"1500000US481130165312","Block Group 2; Census Tract 165.31; Dallas County; Texas","1825","370","1455",
"1500000US481130165321","Block Group 1; Census Tract 165.32; Dallas County; Texas","1421","347","1074",
"1500000US481130165322","Block Group 2; Census Tract 165.32; Dallas County; Texas","1072","243","829",
"1500000US481130165331","Block Group 1; Census Tract 165.33; Dallas County; Texas","0","0","0",
"1500000US481130165332","Block Group 2; Census Tract 165.33; Dallas County; Texas","1579","479","1100",
"1500000US481130165333","Block Group 3; Census Tract 165.33; Dallas County; Texas","2283","711","1572",
"1500000US481130165341","Block Group 1; Census Tract 165.34; Dallas County; Texas","1358","522","836",
"1500000US481130165342","Block Group 2; Census Tract 165.34; Dallas County; Texas","2230","707","1523",
"1500000US481130165351","Block Group 1; Census Tract 165.35; Dallas County; Texas","1848","430","1418",
"1500000US481130165352","Block Group 2; Census Tract 165.35; Dallas County; Texas","1909","472","1437",
"1500000US481130165361","Block Group 1; Census Tract 165.36; Dallas County; Texas","1385","433","952",
"1500000US481130165362","Block Group 2; Census Tract 165.36; Dallas County; Texas","1808","588","1220",
"1500000US481130166071","Block Group 1; Census Tract 166.07; Dallas County; Texas","1500","347","1153",
"1500000US481130166072","Block Group 2; Census Tract 166.07; Dallas County; Texas","676","146","530",
"1500000US481130166073","Block Group 3; Census Tract 166.07; Dallas County; Texas","1467","462","1005",
"1500000US481130166101","Block Group 1; Census Tract 166.10; Dallas County; Texas","1376","317","1059",
"1500000US481130166102","Block Group 2; Census Tract 166.10; Dallas County; Texas","1458","323","1135",
"1500000US481130166103","Block Group 3; Census Tract 166.10; Dallas County; Texas","1945","407","1538",
"1500000US481130166151","Block Group 1; Census Tract 166.15; Dallas County; Texas","2104","586","1518",
"1500000US481130166152","Block Group 2; Census Tract 166.15; Dallas County; Texas","2114","593","1521",
"1500000US481130166161","Block Group 1; Census Tract 166.16; Dallas County; Texas","1756","479","1277",
"1500000US481130166162","Block Group 2; Census Tract 166.16; Dallas County; Texas","2429","699","1730",
"1500000US481130166163","Block Group 3; Census Tract 166.16; Dallas County; Texas","2215","695","1520",
"1500000US481130166171","Block Group 1; Census Tract 166.17; Dallas County; Texas","2346","410","1936",
"1500000US481130166172","Block Group 2; Census Tract 166.17; Dallas County; Texas","2168","344","1824",
"1500000US481130166181","Block Group 1; Census Tract 166.18; Dallas County; Texas","1459","406","1053",
"1500000US481130166182","Block Group 2; Census Tract 166.18; Dallas County; Texas","1611","355","1256",
"1500000US481130166183","Block Group 3; Census Tract 166.18; Dallas County; Texas","2168","496","1672",
"1500000US481130166191","Block Group 1; Census Tract 166.19; Dallas County; Texas","1809","368","1441",
"1500000US481130166192","Block Group 2; Census Tract 166.19; Dallas County; Texas","1922","469","1453",
"1500000US481130166201","Block Group 1; Census Tract 166.20; Dallas County; Texas","1738","451","1287",
"1500000US481130166202","Block Group 2; Census Tract 166.20; Dallas County; Texas","1398","241","1157",
"1500000US481130166203","Block Group 3; Census Tract 166.20; Dallas County; Texas","2547","598","1949",
"1500000US481130166211","Block Group 1; Census Tract 166.21; Dallas County; Texas","1966","569","1397",
"1500000US481130166212","Block Group 2; Census Tract 166.21; Dallas County; Texas","1866","621","1245",
"1500000US481130166213","Block Group 3; Census Tract 166.21; Dallas County; Texas","1672","589","1083",
"1500000US481130166214","Block Group 4; Census Tract 166.21; Dallas County; Texas","2040","542","1498",
"1500000US481130166221","Block Group 1; Census Tract 166.22; Dallas County; Texas","1104","302","802",
"1500000US481130166222","Block Group 2; Census Tract 166.22; Dallas County; Texas","1653","473","1180",
"1500000US481130166223","Block Group 3; Census Tract 166.22; Dallas County; Texas","1150","341","809",
"1500000US481130166231","Block Group 1; Census Tract 166.23; Dallas County; Texas","3051","803","2248",
"1500000US481130166232","Block Group 2; Census Tract 166.23; Dallas County; Texas","2844","901","1943",
"1500000US481130166233","Block Group 3; Census Tract 166.23; Dallas County; Texas","2384","635","1749",
"1500000US481130166241","Block Group 1; Census Tract 166.24; Dallas County; Texas","1641","420","1221",
"1500000US481130166242","Block Group 2; Census Tract 166.24; Dallas County; Texas","1795","431","1364",
"1500000US481130166261","Block Group 1; Census Tract 166.26; Dallas County; Texas","1643","442","1201",
"1500000US481130166262","Block Group 2; Census Tract 166.26; Dallas County; Texas","2133","660","1473",
"1500000US481130166263","Block Group 3; Census Tract 166.26; Dallas County; Texas","1156","377","779",
"1500000US481130166271","Block Group 1; Census Tract 166.27; Dallas County; Texas","86","25","61",
"1500000US481130166272","Block Group 2; Census Tract 166.27; Dallas County; Texas","1571","339","1232",
"1500000US481130166281","Block Group 1; Census Tract 166.28; Dallas County; Texas","2966","781","2185",
"1500000US481130166282","Block Group 2; Census Tract 166.28; Dallas County; Texas","2068","502","1566",
"1500000US481130166291","Block Group 1; Census Tract 166.29; Dallas County; Texas","1242","309","933",
"1500000US481130166292","Block Group 2; Census Tract 166.29; Dallas County; Texas","1916","521","1395",
"1500000US481130166301","Block Group 1; Census Tract 166.30; Dallas County; Texas","1651","450","1201",
"1500000US481130166302","Block Group 2; Census Tract 166.30; Dallas County; Texas","1798","481","1317",
"1500000US481130166303","Block Group 3; Census Tract 166.30; Dallas County; Texas","1262","406","856",
"1500000US481130166304","Block Group 4; Census Tract 166.30; Dallas County; Texas","1573","445","1128",
"1500000US481130166311","Block Group 1; Census Tract 166.31; Dallas County; Texas","2667","589","2078",
"1500000US481130166312","Block Group 2; Census Tract 166.31; Dallas County; Texas","2420","588","1832",
"1500000US481130166321","Block Group 1; Census Tract 166.32; Dallas County; Texas","1509","404","1105",
"1500000US481130166322","Block Group 2; Census Tract 166.32; Dallas County; Texas","1725","354","1371",
"1500000US481130166331","Block Group 1; Census Tract 166.33; Dallas County; Texas","2379","628","1751",
"1500000US481130166332","Block Group 2; Census Tract 166.33; Dallas County; Texas","2085","551","1534",
"1500000US481130166333","Block Group 3; Census Tract 166.33; Dallas County; Texas","1841","413","1428",
"1500000US481130166341","Block Group 1; Census Tract 166.34; Dallas County; Texas","2129","700","1429",
"1500000US481130166342","Block Group 2; Census Tract 166.34; Dallas County; Texas","1408","294","1114",
"1500000US481130166351","Block Group 1; Census Tract 166.35; Dallas County; Texas","667","33","634",
"1500000US481130166352","Block Group 2; Census Tract 166.35; Dallas County; Texas","2329","1125","1204",
"1500000US481130166353","Block Group 3; Census Tract 166.35; Dallas County; Texas","917","248","669",
"1500000US481130166361","Block Group 1; Census Tract 166.36; Dallas County; Texas","1279","308","971",
"1500000US481130166362","Block Group 2; Census Tract 166.36; Dallas County; Texas","1648","382","1266",
"1500000US481130166371","Block Group 1; Census Tract 166.37; Dallas County; Texas","3186","839","2347",
"1500000US481130166381","Block Group 1; Census Tract 166.38; Dallas County; Texas","1800","292","1508",
"1500000US481130167041","Block Group 1; Census Tract 167.04; Dallas County; Texas","2724","769","1955",
"1500000US481130167042","Block Group 2; Census Tract 167.04; Dallas County; Texas","1761","506","1255",
"1500000US481130167061","Block Group 1; Census Tract 167.06; Dallas County; Texas","1123","331","792",
"1500000US481130167062","Block Group 2; Census Tract 167.06; Dallas County; Texas","1346","383","963",
"1500000US481130167071","Block Group 1; Census Tract 167.07; Dallas County; Texas","1439","378","1061",
"1500000US481130167072","Block Group 2; Census Tract 167.07; Dallas County; Texas","1615","406","1209",
"1500000US481130167073","Block Group 3; Census Tract 167.07; Dallas County; Texas","1467","440","1027",
"1500000US481130167081","Block Group 1; Census Tract 167.08; Dallas County; Texas","2904","894","2010",
"1500000US481130167082","Block Group 2; Census Tract 167.08; Dallas County; Texas","2240","623","1617",
"1500000US481130167083","Block Group 3; Census Tract 167.08; Dallas County; Texas","1510","409","1101",
"1500000US481130167091","Block Group 1; Census Tract 167.09; Dallas County; Texas","2000","578","1422",
"1500000US481130167092","Block Group 2; Census Tract 167.09; Dallas County; Texas","2404","795","1609",
"1500000US481130167101","Block Group 1; Census Tract 167.10; Dallas County; Texas","2233","630","1603",
"1500000US481130167102","Block Group 2; Census Tract 167.10; Dallas County; Texas","2399","584","1815",
"1500000US481130167111","Block Group 1; Census Tract 167.11; Dallas County; Texas","2421","606","1815",
"1500000US481130168021","Block Group 1; Census Tract 168.02; Dallas County; Texas","1677","409","1268",
"1500000US481130168022","Block Group 2; Census Tract 168.02; Dallas County; Texas","2258","657","1601",
"1500000US481130168023","Block Group 3; Census Tract 168.02; Dallas County; Texas","1530","395","1135",
"1500000US481130168031","Block Group 1; Census Tract 168.03; Dallas County; Texas","2419","736","1683",
"1500000US481130168032","Block Group 2; Census Tract 168.03; Dallas County; Texas","1356","323","1033",
"1500000US481130168033","Block Group 3; Census Tract 168.03; Dallas County; Texas","2742","775","1967",
"1500000US481130168051","Block Group 1; Census Tract 168.05; Dallas County; Texas","2369","640","1729",
"1500000US481130168052","Block Group 2; Census Tract 168.05; Dallas County; Texas","522","126","396",
"1500000US481130168061","Block Group 1; Census Tract 168.06; Dallas County; Texas","2871","754","2117",
"1500000US481130168062","Block Group 2; Census Tract 168.06; Dallas County; Texas","2686","785","1901",
"1500000US481130169021","Block Group 1; Census Tract 169.02; Dallas County; Texas","3732","1298","2434",
"1500000US481130169022","Block Group 2; Census Tract 169.02; Dallas County; Texas","19","11","8",
"1500000US481130169023","Block Group 3; Census Tract 169.02; Dallas County; Texas","1362","391","971",
"1500000US481130169031","Block Group 1; Census Tract 169.03; Dallas County; Texas","2231","745","1486",
"1500000US481130169032","Block Group 2; Census Tract 169.03; Dallas County; Texas","2494","814","1680",
"1500000US481130169033","Block Group 3; Census Tract 169.03; Dallas County; Texas","1873","509","1364",
"1500000US481130170051","Block Group 1; Census Tract 170.05; Dallas County; Texas","1977","683","1294",
"1500000US481130170052","Block Group 2; Census Tract 170.05; Dallas County; Texas","2924","923","2001",
"1500000US481130170061","Block Group 1; Census Tract 170.06; Dallas County; Texas","2656","633","2023",
"1500000US481130170062","Block Group 2; Census Tract 170.06; Dallas County; Texas","1083","286","797",
"1500000US481130170071","Block Group 1; Census Tract 170.07; Dallas County; Texas","2082","628","1454",
"1500000US481130170072","Block Group 2; Census Tract 170.07; Dallas County; Texas","2901","1032","1869",
"1500000US481130170081","Block Group 1; Census Tract 170.08; Dallas County; Texas","3438","1171","2267",
"1500000US481130170082","Block Group 2; Census Tract 170.08; Dallas County; Texas","2359","652","1707",
"1500000US481130170083","Block Group 3; Census Tract 170.08; Dallas County; Texas","2564","803","1761",
"1500000US481130170091","Block Group 1; Census Tract 170.09; Dallas County; Texas","3410","1338","2072",
"1500000US481130170092","Block Group 2; Census Tract 170.09; Dallas County; Texas","2432","918","1514",
"1500000US481130170101","Block Group 1; Census Tract 170.10; Dallas County; Texas","3791","1317","2474",
"1500000US481130170102","Block Group 2; Census Tract 170.10; Dallas County; Texas","2782","979","1803",
"1500000US481130171011","Block Group 1; Census Tract 171.01; Dallas County; Texas","1497","421","1076",
"1500000US481130171012","Block Group 2; Census Tract 171.01; Dallas County; Texas","2224","826","1398",
"1500000US481130171013","Block Group 3; Census Tract 171.01; Dallas County; Texas","2266","667","1599",
"1500000US481130171021","Block Group 1; Census Tract 171.02; Dallas County; Texas","2030","741","1289",
"1500000US481130171022","Block Group 2; Census Tract 171.02; Dallas County; Texas","1652","466","1186",
"1500000US481130171023","Block Group 3; Census Tract 171.02; Dallas County; Texas","2328","774","1554",
"1500000US481130172011","Block Group 1; Census Tract 172.01; Dallas County; Texas","2610","856","1754",
"1500000US481130172012","Block Group 2; Census Tract 172.01; Dallas County; Texas","1520","499","1021",
"1500000US481130172013","Block Group 3; Census Tract 172.01; Dallas County; Texas","2127","638","1489",
"1500000US481130172031","Block Group 1; Census Tract 172.03; Dallas County; Texas","2225","550","1675",
"1500000US481130172032","Block Group 2; Census Tract 172.03; Dallas County; Texas","2583","830","1753",
"1500000US481130172041","Block Group 1; Census Tract 172.04; Dallas County; Texas","2224","735","1489",
"1500000US481130172042","Block Group 2; Census Tract 172.04; Dallas County; Texas","2224","721","1503",
"1500000US481130173071","Block Group 1; Census Tract 173.07; Dallas County; Texas","1141","329","812",
"1500000US481130173072","Block Group 2; Census Tract 173.07; Dallas County; Texas","1696","420","1276",
"1500000US481130173073","Block Group 3; Census Tract 173.07; Dallas County; Texas","1546","383","1163",
"1500000US481130173081","Block Group 1; Census Tract 173.08; Dallas County; Texas","1533","393","1140",
"1500000US481130173082","Block Group 2; Census Tract 173.08; Dallas County; Texas","1704","472","1232",
"1500000US481130173083","Block Group 3; Census Tract 173.08; Dallas County; Texas","1006","246","760",
"1500000US481130173091","Block Group 1; Census Tract 173.09; Dallas County; Texas","1347","385","962",
"1500000US481130173092","Block Group 2; Census Tract 173.09; Dallas County; Texas","2034","675","1359",
"1500000US481130173101","Block Group 1; Census Tract 173.10; Dallas County; Texas","1348","378","970",
"1500000US481130173102","Block Group 2; Census Tract 173.10; Dallas County; Texas","2255","657","1598",
"1500000US481130173111","Block Group 1; Census Tract 173.11; Dallas County; Texas","2255","632","1623",
"1500000US481130173112","Block Group 2; Census Tract 173.11; Dallas County; Texas","1607","452","1155",
"1500000US481130173121","Block Group 1; Census Tract 173.12; Dallas County; Texas","1438","445","993",
"1500000US481130173122","Block Group 2; Census Tract 173.12; Dallas County; Texas","2635","627","2008",
"1500000US481130173131","Block Group 1; Census Tract 173.13; Dallas County; Texas","1775","545","1230",
"1500000US481130173132","Block Group 2; Census Tract 173.13; Dallas County; Texas","1760","492","1268",
"1500000US481130173141","Block Group 1; Census Tract 173.14; Dallas County; Texas","2863","898","1965",
"1500000US481130173142","Block Group 2; Census Tract 173.14; Dallas County; Texas","1612","476","1136",
"1500000US481130173143","Block Group 3; Census Tract 173.14; Dallas County; Texas","1865","426","1439",
"1500000US481130173144","Block Group 4; Census Tract 173.14; Dallas County; Texas","1673","579","1094",
"1500000US481130173151","Block Group 1; Census Tract 173.15; Dallas County; Texas","2903","969","1934",
"1500000US481130173152","Block Group 2; Census Tract 173.15; Dallas County; Texas","1598","512","1086",
"1500000US481130173153","Block Group 3; Census Tract 173.15; Dallas County; Texas","2878","884","1994",
"1500000US481130174001","Block Group 1; Census Tract 174; Dallas County; Texas","1336","395","941",
"1500000US481130174002","Block Group 2; Census Tract 174; Dallas County; Texas","2423","598","1825",
"1500000US481130174003","Block Group 3; Census Tract 174; Dallas County; Texas","1845","536","1309",
"1500000US481130175001","Block Group 1; Census Tract 175; Dallas County; Texas","2026","440","1586",
"1500000US481130175002","Block Group 2; Census Tract 175; Dallas County; Texas","1797","444","1353",
"1500000US481130176021","Block Group 1; Census Tract 176.02; Dallas County; Texas","2165","646","1519",
"1500000US481130176022","Block Group 2; Census Tract 176.02; Dallas County; Texas","2196","646","1550",
"1500000US481130176041","Block Group 1; Census Tract 176.04; Dallas County; Texas","1637","609","1028",
"1500000US481130176042","Block Group 2; Census Tract 176.04; Dallas County; Texas","1788","576","1212",
"1500000US481130176051","Block Group 1; Census Tract 176.05; Dallas County; Texas","2589","771","1818",
"1500000US481130176052","Block Group 2; Census Tract 176.05; Dallas County; Texas","1352","387","965",
"1500000US481130176061","Block Group 1; Census Tract 176.06; Dallas County; Texas","1576","488","1088",
"1500000US481130176062","Block Group 2; Census Tract 176.06; Dallas County; Texas","2454","742","1712",
"1500000US481130176063","Block Group 3; Census Tract 176.06; Dallas County; Texas","1181","366","815",
"1500000US481130177031","Block Group 1; Census Tract 177.03; Dallas County; Texas","2447","831","1616",
"1500000US481130177032","Block Group 2; Census Tract 177.03; Dallas County; Texas","2510","825","1685",
"1500000US481130177041","Block Group 1; Census Tract 177.04; Dallas County; Texas","2921","985","1936",
"1500000US481130177042","Block Group 2; Census Tract 177.04; Dallas County; Texas","1286","344","942",
"1500000US481130177043","Block Group 3; Census Tract 177.04; Dallas County; Texas","2112","653","1459",
"1500000US481130177051","Block Group 1; Census Tract 177.05; Dallas County; Texas","2155","637","1518",
"1500000US481130177052","Block Group 2; Census Tract 177.05; Dallas County; Texas","942","300","642",
"1500000US481130177061","Block Group 1; Census Tract 177.06; Dallas County; Texas","1434","322","1112",
"1500000US481130177062","Block Group 2; Census Tract 177.06; Dallas County; Texas","1827","466","1361",
"1500000US481130177063","Block Group 3; Census Tract 177.06; Dallas County; Texas","1963","485","1478",
"1500000US481130178051","Block Group 1; Census Tract 178.05; Dallas County; Texas","30","7","23",
"1500000US481130178052","Block Group 2; Census Tract 178.05; Dallas County; Texas","2474","592","1882",
"1500000US481130178053","Block Group 3; Census Tract 178.05; Dallas County; Texas","1769","534","1235",
"1500000US481130178054","Block Group 4; Census Tract 178.05; Dallas County; Texas","2292","681","1611",
"1500000US481130178061","Block Group 1; Census Tract 178.06; Dallas County; Texas","2042","598","1444",
"1500000US481130178062","Block Group 2; Census Tract 178.06; Dallas County; Texas","880","242","638",
"1500000US481130178063","Block Group 3; Census Tract 178.06; Dallas County; Texas","2306","731","1575",
"1500000US481130178081","Block Group 1; Census Tract 178.08; Dallas County; Texas","1382","385","997",
"1500000US481130178082","Block Group 2; Census Tract 178.08; Dallas County; Texas","1047","190","857",
"1500000US481130178083","Block Group 3; Census Tract 178.08; Dallas County; Texas","2717","590","2127",
"1500000US481130178111","Block Group 1; Census Tract 178.11; Dallas County; Texas","2143","576","1567",
"1500000US481130178112","Block Group 2; Census Tract 178.11; Dallas County; Texas","2466","549","1917",
"1500000US481130178121","Block Group 1; Census Tract 178.12; Dallas County; Texas","1386","366","1020",
"1500000US481130178122","Block Group 2; Census Tract 178.12; Dallas County; Texas","1052","241","811",
