"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1500000US481130079162","Block Group 2; Census Tract 79.16; Dallas County; Texas","126010","62040",
"1500000US481130080001","Block Group 1; Census Tract 80; Dallas County; Texas","250,000+","***",
"1500000US481130080002","Block Group 2; Census Tract 80; Dallas County; Texas","250,000+","***",
"1500000US481130080003","Block Group 3; Census Tract 80; Dallas County; Texas","158456","81920",
"1500000US481130080004","Block Group 4; Census Tract 80; Dallas County; Texas","250,000+","***",
"1500000US481130080005","Block Group 5; Census Tract 80; Dallas County; Texas","250,000+","***",
"1500000US481130080006","Block Group 6; Census Tract 80; Dallas County; Texas","250,000+","***",
"1500000US481130081011","Block Group 1; Census Tract 81.01; Dallas County; Texas","78958","26371",
"1500000US481130081012","Block Group 2; Census Tract 81.01; Dallas County; Texas","68214","23953",
"1500000US481130081021","Block Group 1; Census Tract 81.02; Dallas County; Texas","250,000+","***",
"1500000US481130081022","Block Group 2; Census Tract 81.02; Dallas County; Texas","141993","30839",
"1500000US481130081023","Block Group 3; Census Tract 81.02; Dallas County; Texas","239688","59055",
"1500000US481130081024","Block Group 4; Census Tract 81.02; Dallas County; Texas","61012","16677",
"1500000US481130082001","Block Group 1; Census Tract 82; Dallas County; Texas","162125","87975",
"1500000US481130082002","Block Group 2; Census Tract 82; Dallas County; Texas","49444","16080",
"1500000US481130082003","Block Group 3; Census Tract 82; Dallas County; Texas","122292","33379",
"1500000US481130082004","Block Group 4; Census Tract 82; Dallas County; Texas","-","**",
"1500000US481130084011","Block Group 1; Census Tract 84.01; Dallas County; Texas","67188","7626",
"1500000US481130084012","Block Group 2; Census Tract 84.01; Dallas County; Texas","54792","28460",
"1500000US481130084021","Block Group 1; Census Tract 84.02; Dallas County; Texas","85500","42858",
"1500000US481130084022","Block Group 2; Census Tract 84.02; Dallas County; Texas","73264","16649",
"1500000US481130085001","Block Group 1; Census Tract 85; Dallas County; Texas","67440","22550",
"1500000US481130085002","Block Group 2; Census Tract 85; Dallas County; Texas","74167","27211",
"1500000US481130086041","Block Group 1; Census Tract 86.04; Dallas County; Texas","37794","19455",
"1500000US481130086042","Block Group 2; Census Tract 86.04; Dallas County; Texas","16335","11523",
"1500000US481130087011","Block Group 1; Census Tract 87.01; Dallas County; Texas","16444","9040",
"1500000US481130087012","Block Group 2; Census Tract 87.01; Dallas County; Texas","22627","8336",
"1500000US481130087013","Block Group 3; Census Tract 87.01; Dallas County; Texas","29647","9988",
"1500000US481130087031","Block Group 1; Census Tract 87.03; Dallas County; Texas","58030","24980",
"1500000US481130087032","Block Group 2; Census Tract 87.03; Dallas County; Texas","38053","26208",
"1500000US481130087041","Block Group 1; Census Tract 87.04; Dallas County; Texas","70201","55869",
"1500000US481130087042","Block Group 2; Census Tract 87.04; Dallas County; Texas","16343","1294",
"1500000US481130087043","Block Group 3; Census Tract 87.04; Dallas County; Texas","16408","9472",
"1500000US481130087051","Block Group 1; Census Tract 87.05; Dallas County; Texas","50543","31056",
"1500000US481130088011","Block Group 1; Census Tract 88.01; Dallas County; Texas","42556","14155",
"1500000US481130088012","Block Group 2; Census Tract 88.01; Dallas County; Texas","46250","8407",
"1500000US481130088021","Block Group 1; Census Tract 88.02; Dallas County; Texas","33663","12046",
"1500000US481130088022","Block Group 2; Census Tract 88.02; Dallas County; Texas","37528","18144",
"1500000US481130088023","Block Group 3; Census Tract 88.02; Dallas County; Texas","24732","21208",
"1500000US481130090011","Block Group 1; Census Tract 90.01; Dallas County; Texas","41958","16467",
"1500000US481130090012","Block Group 2; Census Tract 90.01; Dallas County; Texas","62564","9470",
"1500000US481130090021","Block Group 1; Census Tract 90.02; Dallas County; Texas","42205","18899",
"1500000US481130090022","Block Group 2; Census Tract 90.02; Dallas County; Texas","-","**",
"1500000US481130090023","Block Group 3; Census Tract 90.02; Dallas County; Texas","63050","15545",
"1500000US481130091011","Block Group 1; Census Tract 91.01; Dallas County; Texas","63226","23083",
"1500000US481130091012","Block Group 2; Census Tract 91.01; Dallas County; Texas","34621","25310",
"1500000US481130091013","Block Group 3; Census Tract 91.01; Dallas County; Texas","83910","28014",
"1500000US481130091031","Block Group 1; Census Tract 91.03; Dallas County; Texas","62839","10888",
"1500000US481130091032","Block Group 2; Census Tract 91.03; Dallas County; Texas","-","**",
"1500000US481130091041","Block Group 1; Census Tract 91.04; Dallas County; Texas","33026","30705",
"1500000US481130091042","Block Group 2; Census Tract 91.04; Dallas County; Texas","73750","44010",
"1500000US481130091051","Block Group 1; Census Tract 91.05; Dallas County; Texas","65684","8425",
"1500000US481130091052","Block Group 2; Census Tract 91.05; Dallas County; Texas","62973","8283",
"1500000US481130092021","Block Group 1; Census Tract 92.02; Dallas County; Texas","56903","17044",
"1500000US481130092022","Block Group 2; Census Tract 92.02; Dallas County; Texas","51865","5268",
"1500000US481130092023","Block Group 3; Census Tract 92.02; Dallas County; Texas","45379","13244",
"1500000US481130092031","Block Group 1; Census Tract 92.03; Dallas County; Texas","-","**",
"1500000US481130092032","Block Group 2; Census Tract 92.03; Dallas County; Texas","53750","19921",
"1500000US481130092041","Block Group 1; Census Tract 92.04; Dallas County; Texas","62083","23876",
"1500000US481130092042","Block Group 2; Census Tract 92.04; Dallas County; Texas","49625","4882",
"1500000US481130093011","Block Group 1; Census Tract 93.01; Dallas County; Texas","-","**",
"1500000US481130093012","Block Group 2; Census Tract 93.01; Dallas County; Texas","76714","12330",
"1500000US481130093013","Block Group 3; Census Tract 93.01; Dallas County; Texas","77679","22158",
"1500000US481130093031","Block Group 1; Census Tract 93.03; Dallas County; Texas","54643","24593",
"1500000US481130093032","Block Group 2; Census Tract 93.03; Dallas County; Texas","90134","53402",
"1500000US481130093041","Block Group 1; Census Tract 93.04; Dallas County; Texas","29600","26039",
"1500000US481130093042","Block Group 2; Census Tract 93.04; Dallas County; Texas","-","**",
"1500000US481130093043","Block Group 3; Census Tract 93.04; Dallas County; Texas","49773","23016",
"1500000US481130093044","Block Group 4; Census Tract 93.04; Dallas County; Texas","-","**",
"1500000US481130094011","Block Group 1; Census Tract 94.01; Dallas County; Texas","-","**",
"1500000US481130094012","Block Group 2; Census Tract 94.01; Dallas County; Texas","132743","32893",
"1500000US481130094013","Block Group 3; Census Tract 94.01; Dallas County; Texas","170060","95794",
"1500000US481130094021","Block Group 1; Census Tract 94.02; Dallas County; Texas","231979","160887",
"1500000US481130094022","Block Group 2; Census Tract 94.02; Dallas County; Texas","191719","74255",
"1500000US481130095001","Block Group 1; Census Tract 95; Dallas County; Texas","163207","35574",
"1500000US481130095002","Block Group 2; Census Tract 95; Dallas County; Texas","232188","39809",
"1500000US481130096031","Block Group 1; Census Tract 96.03; Dallas County; Texas","250,000+","***",
"1500000US481130096032","Block Group 2; Census Tract 96.03; Dallas County; Texas","78985","23417",
"1500000US481130096033","Block Group 3; Census Tract 96.03; Dallas County; Texas","200125","84215",
"1500000US481130096041","Block Group 1; Census Tract 96.04; Dallas County; Texas","31127","15908",
"1500000US481130096042","Block Group 2; Census Tract 96.04; Dallas County; Texas","145562","100618",
"1500000US481130096043","Block Group 3; Census Tract 96.04; Dallas County; Texas","51236","19055",
"1500000US481130096051","Block Group 1; Census Tract 96.05; Dallas County; Texas","93929","25535",
"1500000US481130096052","Block Group 2; Census Tract 96.05; Dallas County; Texas","57134","12590",
"1500000US481130096071","Block Group 1; Census Tract 96.07; Dallas County; Texas","179333","29330",
"1500000US481130096072","Block Group 2; Census Tract 96.07; Dallas County; Texas","96895","27495",
"1500000US481130096073","Block Group 3; Census Tract 96.07; Dallas County; Texas","133521","34225",
"1500000US481130096081","Block Group 1; Census Tract 96.08; Dallas County; Texas","127000","82737",
"1500000US481130096082","Block Group 2; Census Tract 96.08; Dallas County; Texas","91914","44582",
"1500000US481130096083","Block Group 3; Census Tract 96.08; Dallas County; Texas","159375","85697",
"1500000US481130096091","Block Group 1; Census Tract 96.09; Dallas County; Texas","232969","92547",
"1500000US481130096092","Block Group 2; Census Tract 96.09; Dallas County; Texas","177143","21873",
"1500000US481130096101","Block Group 1; Census Tract 96.10; Dallas County; Texas","47649","10252",
"1500000US481130096102","Block Group 2; Census Tract 96.10; Dallas County; Texas","59063","54405",
"1500000US481130096103","Block Group 3; Census Tract 96.10; Dallas County; Texas","91484","49277",
"1500000US481130096111","Block Group 1; Census Tract 96.11; Dallas County; Texas","85452","26242",
"1500000US481130096112","Block Group 2; Census Tract 96.11; Dallas County; Texas","92200","31382",
"1500000US481130097011","Block Group 1; Census Tract 97.01; Dallas County; Texas","170094","68574",
"1500000US481130097012","Block Group 2; Census Tract 97.01; Dallas County; Texas","49969","12539",
"1500000US481130097013","Block Group 3; Census Tract 97.01; Dallas County; Texas","121071","81303",
"1500000US481130097021","Block Group 1; Census Tract 97.02; Dallas County; Texas","168614","14301",
"1500000US481130097022","Block Group 2; Census Tract 97.02; Dallas County; Texas","224000","31261",
"1500000US481130098021","Block Group 1; Census Tract 98.02; Dallas County; Texas","65912","30109",
"1500000US481130098022","Block Group 2; Census Tract 98.02; Dallas County; Texas","71595","16465",
"1500000US481130098023","Block Group 3; Census Tract 98.02; Dallas County; Texas","74226","25927",
"1500000US481130098031","Block Group 1; Census Tract 98.03; Dallas County; Texas","90250","10903",
"1500000US481130098041","Block Group 1; Census Tract 98.04; Dallas County; Texas","71776","27415",
"1500000US481130098042","Block Group 2; Census Tract 98.04; Dallas County; Texas","42485","19154",
"1500000US481130098043","Block Group 3; Census Tract 98.04; Dallas County; Texas","63318","7015",
"1500000US481130098044","Block Group 4; Census Tract 98.04; Dallas County; Texas","43208","15515",
"1500000US481130099001","Block Group 1; Census Tract 99; Dallas County; Texas","72880","25561",
"1500000US481130099002","Block Group 2; Census Tract 99; Dallas County; Texas","101884","11602",
"1500000US481130099003","Block Group 3; Census Tract 99; Dallas County; Texas","81673","18279",
"1500000US481130100011","Block Group 1; Census Tract 100.01; Dallas County; Texas","-","**",
"1500000US481130100012","Block Group 2; Census Tract 100.01; Dallas County; Texas","15959","2269",
"1500000US481130100013","Block Group 3; Census Tract 100.01; Dallas County; Texas","-","**",
"1500000US481130100014","Block Group 4; Census Tract 100.01; Dallas County; Texas","-","**",
"1500000US481130100015","Block Group 5; Census Tract 100.01; Dallas County; Texas","47295","4937",
"1500000US481130100021","Block Group 1; Census Tract 100.02; Dallas County; Texas","-","**",
"1500000US481130100031","Block Group 1; Census Tract 100.03; Dallas County; Texas","83846","40220",
"1500000US481130100032","Block Group 2; Census Tract 100.03; Dallas County; Texas","84519","19029",
"1500000US481130101011","Block Group 1; Census Tract 101.01; Dallas County; Texas","67450","35766",
"1500000US481130101012","Block Group 2; Census Tract 101.01; Dallas County; Texas","40569","13289",
"1500000US481130101021","Block Group 1; Census Tract 101.02; Dallas County; Texas","70921","26083",
"1500000US481130101022","Block Group 2; Census Tract 101.02; Dallas County; Texas","62381","19540",
"1500000US481130105001","Block Group 1; Census Tract 105; Dallas County; Texas","-","**",
"1500000US481130105002","Block Group 2; Census Tract 105; Dallas County; Texas","59154","20470",
"1500000US481130106011","Block Group 1; Census Tract 106.01; Dallas County; Texas","66085","30108",
"1500000US481130106012","Block Group 2; Census Tract 106.01; Dallas County; Texas","59028","42941",
"1500000US481130106021","Block Group 1; Census Tract 106.02; Dallas County; Texas","-","**",
"1500000US481130106022","Block Group 2; Census Tract 106.02; Dallas County; Texas","47500","32886",
"1500000US481130107011","Block Group 1; Census Tract 107.01; Dallas County; Texas","49460","24154",
"1500000US481130107012","Block Group 2; Census Tract 107.01; Dallas County; Texas","100066","49811",
"1500000US481130107013","Block Group 3; Census Tract 107.01; Dallas County; Texas","-","**",
"1500000US481130107014","Block Group 4; Census Tract 107.01; Dallas County; Texas","-","**",
"1500000US481130107015","Block Group 5; Census Tract 107.01; Dallas County; Texas","43096","6418",
"1500000US481130107041","Block Group 1; Census Tract 107.04; Dallas County; Texas","64612","18457",
"1500000US481130107042","Block Group 2; Census Tract 107.04; Dallas County; Texas","20285","10540",
"1500000US481130107043","Block Group 3; Census Tract 107.04; Dallas County; Texas","44367","28128",
"1500000US481130108041","Block Group 1; Census Tract 108.04; Dallas County; Texas","49565","36227",
"1500000US481130108042","Block Group 2; Census Tract 108.04; Dallas County; Texas","26864","15105",
"1500000US481130108043","Block Group 3; Census Tract 108.04; Dallas County; Texas","26536","10793",
"1500000US481130108051","Block Group 1; Census Tract 108.05; Dallas County; Texas","-","**",
"1500000US481130108052","Block Group 2; Census Tract 108.05; Dallas County; Texas","55345","29169",
"1500000US481130108053","Block Group 3; Census Tract 108.05; Dallas County; Texas","32028","8461",
"1500000US481130108061","Block Group 1; Census Tract 108.06; Dallas County; Texas","112500","69860",
"1500000US481130108062","Block Group 2; Census Tract 108.06; Dallas County; Texas","129375","41292",
"1500000US481130108071","Block Group 1; Census Tract 108.07; Dallas County; Texas","49226","41269",
"1500000US481130108072","Block Group 2; Census Tract 108.07; Dallas County; Texas","53840","17375",
"1500000US481130108081","Block Group 1; Census Tract 108.08; Dallas County; Texas","47718","14900",
"1500000US481130108082","Block Group 2; Census Tract 108.08; Dallas County; Texas","87452","29620",
"1500000US481130108091","Block Group 1; Census Tract 108.09; Dallas County; Texas","37999","18162",
"1500000US481130108092","Block Group 2; Census Tract 108.09; Dallas County; Texas","85288","66386",
"1500000US481130108093","Block Group 3; Census Tract 108.09; Dallas County; Texas","112090","35530",
"1500000US481130109031","Block Group 1; Census Tract 109.03; Dallas County; Texas","34367","16704",
"1500000US481130109032","Block Group 2; Census Tract 109.03; Dallas County; Texas","52810","20762",
"1500000US481130109041","Block Group 1; Census Tract 109.04; Dallas County; Texas","45428","21412",
"1500000US481130109042","Block Group 2; Census Tract 109.04; Dallas County; Texas","49403","20318",
"1500000US481130109043","Block Group 3; Census Tract 109.04; Dallas County; Texas","58244","11731",
"1500000US481130109051","Block Group 1; Census Tract 109.05; Dallas County; Texas","31549","27426",
"1500000US481130109052","Block Group 2; Census Tract 109.05; Dallas County; Texas","33860","29264",
"1500000US481130109061","Block Group 1; Census Tract 109.06; Dallas County; Texas","75245","51346",
"1500000US481130109062","Block Group 2; Census Tract 109.06; Dallas County; Texas","51174","36005",
"1500000US481130109063","Block Group 3; Census Tract 109.06; Dallas County; Texas","54725","42947",
"1500000US481130110021","Block Group 1; Census Tract 110.02; Dallas County; Texas","80833","62395",
"1500000US481130110022","Block Group 2; Census Tract 110.02; Dallas County; Texas","87930","28193",
"1500000US481130110031","Block Group 1; Census Tract 110.03; Dallas County; Texas","61458","52065",
"1500000US481130110032","Block Group 2; Census Tract 110.03; Dallas County; Texas","61884","17383",
"1500000US481130110033","Block Group 3; Census Tract 110.03; Dallas County; Texas","73472","19473",
"1500000US481130110041","Block Group 1; Census Tract 110.04; Dallas County; Texas","63499","4173",
"1500000US481130110042","Block Group 2; Census Tract 110.04; Dallas County; Texas","37255","26896",
"1500000US481130111011","Block Group 1; Census Tract 111.01; Dallas County; Texas","59861","27732",
"1500000US481130111012","Block Group 2; Census Tract 111.01; Dallas County; Texas","102308","45925",
"1500000US481130111013","Block Group 3; Census Tract 111.01; Dallas County; Texas","62363","15288",
"1500000US481130111031","Block Group 1; Census Tract 111.03; Dallas County; Texas","-","**",
"1500000US481130111032","Block Group 2; Census Tract 111.03; Dallas County; Texas","61773","24566",
"1500000US481130111041","Block Group 1; Census Tract 111.04; Dallas County; Texas","58324","5072",
"1500000US481130111042","Block Group 2; Census Tract 111.04; Dallas County; Texas","37202","11018",
"1500000US481130111051","Block Group 1; Census Tract 111.05; Dallas County; Texas","66359","3924",
"1500000US481130111052","Block Group 2; Census Tract 111.05; Dallas County; Texas","43650","16978",
"1500000US481130112011","Block Group 1; Census Tract 112.01; Dallas County; Texas","63125","12536",
"1500000US481130112012","Block Group 2; Census Tract 112.01; Dallas County; Texas","68734","8244",
"1500000US481130112021","Block Group 1; Census Tract 112.02; Dallas County; Texas","57906","31876",
"1500000US481130112022","Block Group 2; Census Tract 112.02; Dallas County; Texas","64450","12517",
"1500000US481130113001","Block Group 1; Census Tract 113; Dallas County; Texas","49479","37594",
"1500000US481130113002","Block Group 2; Census Tract 113; Dallas County; Texas","75030","36256",
"1500000US481130113003","Block Group 3; Census Tract 113; Dallas County; Texas","40208","14658",
"1500000US481130114011","Block Group 1; Census Tract 114.01; Dallas County; Texas","85053","53054",
"1500000US481130114012","Block Group 2; Census Tract 114.01; Dallas County; Texas","37828","7690",
"1500000US481130114013","Block Group 3; Census Tract 114.01; Dallas County; Texas","28021","24368",
"1500000US481130115001","Block Group 1; Census Tract 115; Dallas County; Texas","29738","16050",
"1500000US481130115002","Block Group 2; Census Tract 115; Dallas County; Texas","-","**",
"1500000US481130116011","Block Group 1; Census Tract 116.01; Dallas County; Texas","48941","7012",
"1500000US481130116012","Block Group 2; Census Tract 116.01; Dallas County; Texas","70542","53569",
"1500000US481130116031","Block Group 1; Census Tract 116.03; Dallas County; Texas","73526","30310",
"1500000US481130116032","Block Group 2; Census Tract 116.03; Dallas County; Texas","87864","15489",
"1500000US481130116041","Block Group 1; Census Tract 116.04; Dallas County; Texas","89044","59149",
"1500000US481130116042","Block Group 2; Census Tract 116.04; Dallas County; Texas","64891","17691",
"1500000US481130117011","Block Group 1; Census Tract 117.01; Dallas County; Texas","62125","33941",
"1500000US481130117012","Block Group 2; Census Tract 117.01; Dallas County; Texas","49821","36678",
"1500000US481130117013","Block Group 3; Census Tract 117.01; Dallas County; Texas","57936","24843",
"1500000US481130117021","Block Group 1; Census Tract 117.02; Dallas County; Texas","45106","9105",
"1500000US481130117022","Block Group 2; Census Tract 117.02; Dallas County; Texas","70000","13629",
"1500000US481130117023","Block Group 3; Census Tract 117.02; Dallas County; Texas","52481","11547",
"1500000US481130118011","Block Group 1; Census Tract 118.01; Dallas County; Texas","85938","32663",
"1500000US481130118012","Block Group 2; Census Tract 118.01; Dallas County; Texas","47833","12646",
"1500000US481130118013","Block Group 3; Census Tract 118.01; Dallas County; Texas","68552","20909",
"1500000US481130118021","Block Group 1; Census Tract 118.02; Dallas County; Texas","83125","61529",
"1500000US481130118022","Block Group 2; Census Tract 118.02; Dallas County; Texas","45606","25218",
"1500000US481130119011","Block Group 1; Census Tract 119.01; Dallas County; Texas","56750","48430",
"1500000US481130119012","Block Group 2; Census Tract 119.01; Dallas County; Texas","56712","20318",
"1500000US481130119021","Block Group 1; Census Tract 119.02; Dallas County; Texas","64861","11445",
"1500000US481130119022","Block Group 2; Census Tract 119.02; Dallas County; Texas","99886","28757",
"1500000US481130120001","Block Group 1; Census Tract 120; Dallas County; Texas","34230","18782",
"1500000US481130120002","Block Group 2; Census Tract 120; Dallas County; Texas","37435","15944",
"1500000US481130120003","Block Group 3; Census Tract 120; Dallas County; Texas","53899","46847",
"1500000US481130121011","Block Group 1; Census Tract 121.01; Dallas County; Texas","51506","19786",
"1500000US481130121012","Block Group 2; Census Tract 121.01; Dallas County; Texas","58257","27227",
"1500000US481130121021","Block Group 1; Census Tract 121.02; Dallas County; Texas","73718","36527",
"1500000US481130121022","Block Group 2; Census Tract 121.02; Dallas County; Texas","70833","34329",
"1500000US481130122061","Block Group 1; Census Tract 122.06; Dallas County; Texas","108750","45027",
"1500000US481130122062","Block Group 2; Census Tract 122.06; Dallas County; Texas","124750","68282",
"1500000US481130122071","Block Group 1; Census Tract 122.07; Dallas County; Texas","47146","7847",
"1500000US481130122072","Block Group 2; Census Tract 122.07; Dallas County; Texas","69631","12829",
"1500000US481130122073","Block Group 3; Census Tract 122.07; Dallas County; Texas","61667","12505",
"1500000US481130122074","Block Group 4; Census Tract 122.07; Dallas County; Texas","46793","5169",
"1500000US481130122081","Block Group 1; Census Tract 122.08; Dallas County; Texas","36538","17224",
"1500000US481130122082","Block Group 2; Census Tract 122.08; Dallas County; Texas","22370","19827",
"1500000US481130122091","Block Group 1; Census Tract 122.09; Dallas County; Texas","174297","43497",
"1500000US481130122092","Block Group 2; Census Tract 122.09; Dallas County; Texas","-","**",
"1500000US481130122101","Block Group 1; Census Tract 122.10; Dallas County; Texas","33956","7555",
"1500000US481130122102","Block Group 2; Census Tract 122.10; Dallas County; Texas","74297","10847",
"1500000US481130122103","Block Group 3; Census Tract 122.10; Dallas County; Texas","57885","25860",
"1500000US481130122111","Block Group 1; Census Tract 122.11; Dallas County; Texas","35268","15382",
"1500000US481130122112","Block Group 2; Census Tract 122.11; Dallas County; Texas","39213","11487",
"1500000US481130122113","Block Group 3; Census Tract 122.11; Dallas County; Texas","39000","15346",
"1500000US481130122121","Block Group 1; Census Tract 122.12; Dallas County; Texas","112277","7482",
"1500000US481130122122","Block Group 2; Census Tract 122.12; Dallas County; Texas","73392","6325",
"1500000US481130122131","Block Group 1; Census Tract 122.13; Dallas County; Texas","71600","22648",
"1500000US481130122132","Block Group 2; Census Tract 122.13; Dallas County; Texas","126875","33659",
"1500000US481130123011","Block Group 1; Census Tract 123.01; Dallas County; Texas","66042","21178",
"1500000US481130123012","Block Group 2; Census Tract 123.01; Dallas County; Texas","90625","48814",
"1500000US481130123013","Block Group 3; Census Tract 123.01; Dallas County; Texas","36528","20766",
"1500000US481130123021","Block Group 1; Census Tract 123.02; Dallas County; Texas","37076","11001",
"1500000US481130123022","Block Group 2; Census Tract 123.02; Dallas County; Texas","40597","21295",
"1500000US481130123023","Block Group 3; Census Tract 123.02; Dallas County; Texas","35047","12713",
"1500000US481130123024","Block Group 4; Census Tract 123.02; Dallas County; Texas","72277","21177",
"1500000US481130123025","Block Group 5; Census Tract 123.02; Dallas County; Texas","91108","10079",
"1500000US481130124001","Block Group 1; Census Tract 124; Dallas County; Texas","62432","41204",
"1500000US481130124002","Block Group 2; Census Tract 124; Dallas County; Texas","110938","20795",
"1500000US481130124003","Block Group 3; Census Tract 124; Dallas County; Texas","81333","33874",
"1500000US481130124004","Block Group 4; Census Tract 124; Dallas County; Texas","67292","56354",
"1500000US481130125011","Block Group 1; Census Tract 125.01; Dallas County; Texas","86648","39058",
"1500000US481130125012","Block Group 2; Census Tract 125.01; Dallas County; Texas","93569","27385",
"1500000US481130125021","Block Group 1; Census Tract 125.02; Dallas County; Texas","37459","29364",
"1500000US481130125022","Block Group 2; Census Tract 125.02; Dallas County; Texas","62006","23414",
"1500000US481130126011","Block Group 1; Census Tract 126.01; Dallas County; Texas","63505","17066",
"1500000US481130126012","Block Group 2; Census Tract 126.01; Dallas County; Texas","97625","52697",
"1500000US481130126013","Block Group 3; Census Tract 126.01; Dallas County; Texas","50819","9810",
"1500000US481130126031","Block Group 1; Census Tract 126.03; Dallas County; Texas","100833","10764",
"1500000US481130126041","Block Group 1; Census Tract 126.04; Dallas County; Texas","31139","9350",
"1500000US481130126042","Block Group 2; Census Tract 126.04; Dallas County; Texas","61837","8146",
"1500000US481130126043","Block Group 3; Census Tract 126.04; Dallas County; Texas","92027","53688",
"1500000US481130126044","Block Group 4; Census Tract 126.04; Dallas County; Texas","62727","20628",
"1500000US481130127011","Block Group 1; Census Tract 127.01; Dallas County; Texas","71179","17215",
"1500000US481130127012","Block Group 2; Census Tract 127.01; Dallas County; Texas","44159","17492",
"1500000US481130127013","Block Group 3; Census Tract 127.01; Dallas County; Texas","64315","7979",
"1500000US481130127021","Block Group 1; Census Tract 127.02; Dallas County; Texas","59815","13337",
"1500000US481130127022","Block Group 2; Census Tract 127.02; Dallas County; Texas","65652","5987",
"1500000US481130128011","Block Group 1; Census Tract 128.01; Dallas County; Texas","130875","57114",
"1500000US481130128012","Block Group 2; Census Tract 128.01; Dallas County; Texas","82619","20680",
"1500000US481130128021","Block Group 1; Census Tract 128.02; Dallas County; Texas","209158","107245",
"1500000US481130128022","Block Group 2; Census Tract 128.02; Dallas County; Texas","-","**",
"1500000US481130128023","Block Group 3; Census Tract 128.02; Dallas County; Texas","-","**",
"1500000US481130129001","Block Group 1; Census Tract 129; Dallas County; Texas","113077","62353",
"1500000US481130129002","Block Group 2; Census Tract 129; Dallas County; Texas","232125","77408",
"1500000US481130129003","Block Group 3; Census Tract 129; Dallas County; Texas","159167","47755",
"1500000US481130129004","Block Group 4; Census Tract 129; Dallas County; Texas","91869","25980",
"1500000US481130130051","Block Group 1; Census Tract 130.05; Dallas County; Texas","143977","40492",
"1500000US481130130052","Block Group 2; Census Tract 130.05; Dallas County; Texas","153750","77935",
"1500000US481130130053","Block Group 3; Census Tract 130.05; Dallas County; Texas","118269","40957",
"1500000US481130130071","Block Group 1; Census Tract 130.07; Dallas County; Texas","140341","51475",
"1500000US481130130072","Block Group 2; Census Tract 130.07; Dallas County; Texas","89506","32289",
"1500000US481130130081","Block Group 1; Census Tract 130.08; Dallas County; Texas","140859","45638",
"1500000US481130130082","Block Group 2; Census Tract 130.08; Dallas County; Texas","126591","5696",
"1500000US481130130091","Block Group 1; Census Tract 130.09; Dallas County; Texas","58145","6790",
"1500000US481130130092","Block Group 2; Census Tract 130.09; Dallas County; Texas","250,000+","***",
"1500000US481130130093","Block Group 3; Census Tract 130.09; Dallas County; Texas","110106","38824",
"1500000US481130130101","Block Group 1; Census Tract 130.10; Dallas County; Texas","46817","10677",
"1500000US481130130102","Block Group 2; Census Tract 130.10; Dallas County; Texas","48984","41742",
"1500000US481130130103","Block Group 3; Census Tract 130.10; Dallas County; Texas","29678","17380",
"1500000US481130130111","Block Group 1; Census Tract 130.11; Dallas County; Texas","57689","38480",
"1500000US481130130112","Block Group 2; Census Tract 130.11; Dallas County; Texas","47781","7523",
"1500000US481130130113","Block Group 3; Census Tract 130.11; Dallas County; Texas","56633","7531",
"1500000US481130130121","Block Group 1; Census Tract 130.12; Dallas County; Texas","185505","35937",
"1500000US481130130122","Block Group 2; Census Tract 130.12; Dallas County; Texas","150313","66361",
"1500000US481130130131","Block Group 1; Census Tract 130.13; Dallas County; Texas","189271","96981",
"1500000US481130130132","Block Group 2; Census Tract 130.13; Dallas County; Texas","174375","99094",
"1500000US481130131011","Block Group 1; Census Tract 131.01; Dallas County; Texas","221591","103714",
"1500000US481130131012","Block Group 2; Census Tract 131.01; Dallas County; Texas","248750","33692",
"1500000US481130131021","Block Group 1; Census Tract 131.02; Dallas County; Texas","176354","30720",
"1500000US481130131041","Block Group 1; Census Tract 131.04; Dallas County; Texas","143333","46974",
"1500000US481130131061","Block Group 1; Census Tract 131.06; Dallas County; Texas","57143","38935",
"1500000US481130131071","Block Group 1; Census Tract 131.07; Dallas County; Texas","47891","35987",
"1500000US481130131072","Block Group 2; Census Tract 131.07; Dallas County; Texas","34219","26940",
"1500000US481130131073","Block Group 3; Census Tract 131.07; Dallas County; Texas","68556","41249",
"1500000US481130131074","Block Group 4; Census Tract 131.07; Dallas County; Texas","58096","14594",
"1500000US481130132011","Block Group 1; Census Tract 132.01; Dallas County; Texas","155357","80647",
"1500000US481130132012","Block Group 2; Census Tract 132.01; Dallas County; Texas","191705","93387",
"1500000US481130132021","Block Group 1; Census Tract 132.02; Dallas County; Texas","92687","18446",
"1500000US481130132022","Block Group 2; Census Tract 132.02; Dallas County; Texas","86681","38150",
"1500000US481130132023","Block Group 3; Census Tract 132.02; Dallas County; Texas","95257","41657",
"1500000US481130132024","Block Group 4; Census Tract 132.02; Dallas County; Texas","165909","55957",
"1500000US481130133001","Block Group 1; Census Tract 133; Dallas County; Texas","250,000+","***",
"1500000US481130133002","Block Group 2; Census Tract 133; Dallas County; Texas","250,000+","***",
"1500000US481130134001","Block Group 1; Census Tract 134; Dallas County; Texas","250,000+","***",
"1500000US481130135001","Block Group 1; Census Tract 135; Dallas County; Texas","250,000+","***",
"1500000US481130135002","Block Group 2; Census Tract 135; Dallas County; Texas","229956","71808",
